",""IMDB_ID"",""MOVIELENS_ID"",""TITLE"",""GENRES_CODE"",""YEAR"",""LENGTH"",""POSTER"",""YOU_TUBE_ID"",""IMDB_RATING"",""IMDB_VOTES"",""f1"",""f2"",""f4"",""f6"""
"396,""tt0117420"",704,""The Quest"",""1100000000000000000"",1996,""95 min"",""MV5BOTEzMDAwNjA2OV5BMl5BanBnXkFtZTcwMTU4MDEyMQ@@._V1_SX300.jpg"",""cWTGRd3w-xI"",5.5,18124,0.55939284405,0.581546860477,0.563052491855,0.729005819846"
"398,""tt0117784"",706,""Sunset Park"",""0000000100000000000"",1996,""99 min"",""MV5BMjE2NjgxNDgwN15BMl5BanBnXkFtZTcwMDY0NzAwMQ@@._V1_SX300.jpg"",""yJKXpJhpFh8"",5.9,1205,0.622868415022,0.527789989098,0.666065211194,0.632104109878"
"399,""tt0117107"",707,""Mulholland Falls"",""0000010100000000100"",1996,""107 min"",""MV5BOTcwMDE3MTQ5OV5BMl5BanBnXkFtZTcwMzA0MDQ1NA@@._V1_SX300.jpg"",""LHMrvJpj9Ek"",6.2,12622,0.65828281508,0.587200417882,0.598749409943,0.539098156192"
"400,""tt0095776"",709,""Oliver & Company"",""0111100000001000000"",1988,""74 min"",""MV5BMTU2MjYwODk0Ml5BMl5BanBnXkFtZTYwMjAxMTQ5._V1_SX300.jpg"",""l6TCgTTl0Qg"",6.7,31306,0.57656098056,0.744293804148,0.824071826272,0.83517318259"
"401,""tt0115851"",710,""Celtic Pride"",""0000100000000000000"",1996,""91 min"",""MV5BMTc4MjMxNTM5Ml5BMl5BanBnXkFtZTYwOTE3NDM5._V1_SX300.jpg"",""SnQFSfapPl8"",5.2,8288,0.642024305103,0.619427262909,0.716519491243,0.61587157613"
"402,""tt0116322"",711,""Flipper"",""0101000000000000000"",1996,""95 min"",""MV5BMTU4MTMzOTg4Nl5BMl5BanBnXkFtZTcwMDEzNDQyMQ@@._V1_SX300.jpg"",""YQRbTNN-jNE"",5.2,7767,0.646773714278,0.724869723193,0.738752072143,0.737266078959"
"403,""tt0109374"",712,""Captives"",""0000010100000010100"",1994,""100 min"",""MV5BMTQ1MTQ1MTU1Ml5BMl5BanBnXkFtZTYwMjAyMjk5._V1_SX300.jpg"",""2cdvWPwGubg"",6.4,1824,0.526201397814,0.846719427437,0.601050611767,0.690981773784"
"404,""tt0110712"",713,""Of Love and Shadows"",""0000000100000000000"",1994,""103 min"",""MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@._V1_SX300.jpg"",""0uijz9WWE3Q"",5.1,1455,0.615527433892,0.503443684795,0.706522664719,0.555642361427"
"405,""tt0113362"",715,""The Horseman on the Roof"",""0000000100000010000"",1995,""118 min"",""MV5BMTIzMzM4NTE5NV5BMl5BanBnXkFtZTcwOTk1MDAwMQ@@._V1_SX300.jpg"",""gwpNBd8YTNg"",7.1,4811,0.70308805297,0.499511810966,0.783874811325,0.52086780338"
"406,""tt0073778"",716,""Switchblade Sisters"",""0000010000000000000"",1975,""91 min"",""MV5BMTgxMjU4MDI2N15BMl5BanBnXkFtZTcwMjA3MDUzNQ@@._V1_SX300.jpg"",""gPcMrPF_ioM"",6.7,2431,0.702031912696,0.73794890654,0.816119056169,0.693605833731"
"407,""tt0112546"",717,""Mouth to Mouth"",""0000100000000000000"",1995,""106 min"",""MV5BMTc2OTkwODU3NV5BMl5BanBnXkFtZTcwOTgyNTQyMQ@@._V1_SX300.jpg"",""9rzFCB-GlI4"",6.7,1282,0.650330264181,0.466864705783,0.517213891485,0.537662331311"
"408,""tt0117108"",719,""Multiplicity"",""0000100000000000000"",1996,""117 min"",""MV5BMTQ4MzcyODU1MF5BMl5BanBnXkFtZTcwNDY5MDEzMQ@@._V1_SX300.jpg"",""pFGSsksz6ww"",6,24282,0.666019640574,0.795948176253,0.631064098015,0.720403987999"
"409,""tt0092123"",723,""2 Friends"",""0000000100000000000"",1986,""76 min"",""MV5BMTIxNzgxMzYzNl5BMl5BanBnXkFtZTcwNDU1NDEzMQ@@._V1_SX300.jpg"",""fnB9KUxAMr8"",6.7,146,0.737489010291,0.724888905424,0.831859131856,0.632559262294"
"410,""tt0115963"",724,""The Craft"",""0000000110100000100"",1996,""101 min"",""MV5BMTIwNTQyNTY1OF5BMl5BanBnXkFtZTYwNTYwNjg4._V1_SX300.jpg"",""oa-fbQ7SbyM"",6.2,55078,0.57316203089,0.694369946235,0.567381627754,0.648589317862"
"411,""tt0116448"",725,""The Great White Hype"",""0000100000000000000"",1996,""91 min"",""MV5BMjc2MTExMzAxNl5BMl5BanBnXkFtZTcwMjEzOTUyMQ@@._V1_SX300.jpg"",""WnyftZZ880s"",5.4,7213,0.624379062093,0.745106742614,0.639560124639,0.650827118769"
"412,""tt0116827"",726,""Last Dance"",""0000000100000000000"",1996,""103 min"",""MV5BMTYzNDMyNjEwOF5BMl5BanBnXkFtZTcwNjQ1MjAyMQ@@._V1_SX300.jpg"",""zQWEhPYwuY4"",5.8,3265,0.776331479235,0.718023840785,0.6697844792,0.646879101476"
"413,""tt0112701"",728,""Cold Comfort Farm"",""0000100000000000000"",1995,""95 min"",""MV5BMTUyNDY3MTA2Ml5BMl5BanBnXkFtZTYwMzU3NTU5._V1._CR66,34,221,373_SX89_AL_.jpg_V1_SX300.jpg"",""tD3TI8bEOug"",7.4,5564,0.618916186641,0.666607344602,0.855428846757,0.697856272704"
"414,""tt0113429"",729,""Institute Benjamenta, or This Dream That One Calls Human Life"",""0000000100000000000"",1995,""104 min"",""MV5BMTA4OTYxNjQ0NDNeQTJeQWpwZ15BbWU3MDU0MTMyMzg@._V1_SX300.jpg"",""L3_A9X1XB44"",7.3,1255,0.68947943452,0.661891747281,0.640094160059,0.578155869494"
"415,""tt0116508"",731,""Heaven's Prisoners"",""0000010000000000100"",1996,""132 min"",""MV5BMTUxOTg2NDAwM15BMl5BanBnXkFtZTcwNTkwNTcxMQ@@._V1_SX300.jpg"",""hwuRDxzitek"",5.7,4191,0.55875977097,0.605435823256,0.635737342135,0.666411745951"
"416,""tt0117500"",733,""The Rock"",""1100000000000000100"",1996,""136 min"",""MV5BMTM3MTczOTM1OF5BMl5BanBnXkFtZTYwMjc1NDA5._V1_SX300.jpg"",""yftHosO0eUo"",7.4,254436,0.593557314376,0.509893608213,0.592970373686,0.572829033897"
"417,""tt0116405"",734,""Getting Away with Murder"",""0000100000000000000"",1996,""91 min"",""MV5BMTg5ODkwNzI4MV5BMl5BanBnXkFtZTcwMzg1OTUyMQ@@._V1_SX300.jpg"",""P4TnmpCVJEk"",4.5,1050,0.705310738811,0.614544512424,0.546715671062,0.615351231457"
"418,""tt0109592"",735,""Cemetery Man"",""0000000000100000000"",1994,""105 min"",""MV5BMTg2NzE4MDUwNl5BMl5BanBnXkFtZTcwNTk5ODIzMQ@@._V1_SX300.jpg"",""xt8quwcnJgU"",7.3,15830,0.619668109382,0.611962874801,0.733036029681,0.727006145146"
"419,""tt0117998"",736,""Twister"",""1100000000000010100"",1996,""113 min"",""MV5BMjE3NDMzODA2M15BMl5BanBnXkFtZTcwMDA5MDkxMQ@@._V1_SX300.jpg"",""OgG2jfBfLzI"",6.3,140879,0.54752789793,0.685393443117,0.598697227176,0.68385700156"
"420,""tt0115624"",737,""Barb Wire"",""1000000000000001000"",1996,""98 min"",""MV5BMTI3NzU1MDU5OV5BMl5BanBnXkFtZTcwMzU1MjEyMQ@@._V1_SX300.jpg"",""bCPjbPZKObg"",3.2,20267,0.642437604944,0.649484431498,0.72835108559,0.56316544365"
"422,""tt0117894"",742,""Thinner"",""0000000000100000100"",1996,""93 min"",""MV5BMzQ4MDU3Nzc4MF5BMl5BanBnXkFtZTcwMTcyNjUyMQ@@._V1_SX300.jpg"",""7-b6Mb7vpwk"",5.7,19173,0.575669011977,0.555255016956,0.635494945222,0.645853253028"
"423,""tt0117723"",743,""Spy Hard"",""0000100000000000000"",1996,""81 min"",""MV5BNjM4MjUzMzAxN15BMl5BanBnXkFtZTcwOTEyOTgxMQ@@._V1_SX300.jpg"",""3ywC-QrUC3s"",5.2,28917,0.659898330054,0.680219697132,0.732106238917,0.609209363456"
"425,""tt0115571"",748,""The Arrival"",""1000000000000001100"",1996,""115 min"",""MV5BMTYzMDI4NzQ1Ml5BMl5BanBnXkFtZTcwNDg0MzgyMQ@@._V1_SX300.jpg"",""vXVGioZythM"",6.3,24665,0.66285462039,0.480757799362,0.777168759043,0.525389907621"
"426,""tt0057012"",750,""Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"",""0000100000000000010"",1964,""95 min"",""MV5BMTU2ODM2NTkxNF5BMl5BanBnXkFtZTcwOTMwMzU3Mg@@._V1_SX300.jpg"",""KdJS1iatxmY"",8.5,330672,0.579410886871,0.140503518497,0.617964634872,0.509697696638"
"427,""tt0103926"",751,""Careful"",""0000100000100000000"",1992,""100 min"",""MV5BMTU2Mjk4MTEzN15BMl5BanBnXkFtZTgwNTExNTkwMzE@._V1_SX300.jpg"",""YrE97rY7ZKo"",7.2,1384,0.6073179898,0.607394598059,0.580867175096,0.645933183348"
"429,""tt0113188"",754,""Gold Diggers: The Secret of Bear Mountain"",""0101000000000000000"",1995,""93 min"",""MV5BMTMxNjQ2ODcxM15BMl5BanBnXkFtZTcwMjAyNzAyMQ@@._V1_SX300.jpg"",""lTQ5KhhuWnE"",6,3272,0.525463033906,0.66784022332,0.502735085851,0.578332329043"
"430,""tt0109688"",757,""Ashes of Time"",""0000000100000000000"",1994,""100 min"",""MV5BMTc0NzMxMjI0MV5BMl5BanBnXkFtZTcwNzIwNzM5MQ@@._V1_SX300.jpg"",""3Slh6llO-as"",7.2,9865,0.64688926375,0.748019753083,0.61456236992,0.750627654886"
"433,""tt0113280"",764,""Heavy"",""0000000100000010000"",1995,""105 min"",""MV5BMTIwMDgwNDQ5MV5BMl5BanBnXkFtZTcwNzQzMTkxMQ@@._V1_SX300.jpg"",""0-e6IEHAR6A"",7,3461,0.742754374208,0.668163871831,0.50829774303,0.661314029553"
"434,""tt0116669"",765,""Jack"",""0000100100000000000"",1996,""113 min"",""MV5BMTczMjIzOTY2M15BMl5BanBnXkFtZTcwMzM3NTYyMQ@@._V1_SX300.jpg"",""iHaFdSx26WM"",5.7,45527,0.624809103531,0.714655344822,0.656668185026,0.676769721316"
"435,""tt0116594"",766,""I Shot Andy Warhol"",""0000000100000000000"",1996,""103 min"",""MV5BMTc4NzUwMzMwNF5BMl5BanBnXkFtZTYwNzEyMjA5._V1_SX300.jpg"",""qAQRCcQlXXE"",6.6,5395,0.58177752462,0.640506562954,0.433308890285,0.486595446055"
"436,""tt0113211"",767,""The Grass Harp"",""0000100100000000000"",1995,""107 min"",""MV5BMjEwODA3OTkyNl5BMl5BanBnXkFtZTcwMjU4NTgyMQ@@._V1_SX300.jpg"",""1tqWK4wbwk4"",7.2,3004,0.645456737258,0.662699014515,0.567786988428,0.585654616122"
"438,""tt0063715"",775,""Spirits of the Dead"",""0000000000100100000"",1968,""121 min"",""MV5BMTYwMDMzODUzMl5BMl5BanBnXkFtZTcwMDYwNDMzMQ@@._V1_SX300.jpg"",""7FJuSlLlmSk"",6.7,3799,0.696841952294,0.682473589585,0.787130184522,0.654986440838"
"439,""tt0117951"",778,""Trainspotting"",""0000110100000000000"",1996,""94 min"",""MV5BMTg2MzcxNTY3NV5BMl5BanBnXkFtZTgwOTQ5NDQxMDE@._V1_SX300.jpg"",""UQ9o0yZtiAQ"",8.2,452146,0.590538445142,0.645942082938,0.591050861844,0.714994498478"
"440,""tt0118523"",779,""'Til There Was You"",""0000000100000010000"",1997,""113 min"",""MV5BMzAyNDY4Nzg4OF5BMl5BanBnXkFtZTcwNzQ4NTQyMQ@@._V1_SX300.jpg"",""Rr6CIRxJq0I"",4.7,2279,0.658351487931,0.693236535405,0.694012439272,0.654331625957"
"441,""tt0116629"",780,""Independence Day"",""1100000000000001100"",1996,""145 min"",""MV5BMTMwODY3NzQzNF5BMl5BanBnXkFtZTcwNzUxNjc0MQ@@._V1_SX300.jpg"",""EeT6QgmxEjs"",6.9,409182,0.5971039725,0.728312387017,0.608606848868,0.697769271472"
"442,""tt0117737"",781,""Stealing Beauty"",""0000000100000000000"",1996,""118 min"",""MV5BMTQ2MTI0MjkwOV5BMl5BanBnXkFtZTcwMDcxMTU1MQ@@._V1_SX300.jpg"",""SStzlZz6lxc"",6.6,19715,0.59125631687,0.776576651887,0.685971818528,0.665093529213"
"443,""tt0115798"",784,""The Cable Guy"",""0000100000000000100"",1996,""96 min"",""MV5BMTIwODI4OTA5NF5BMl5BanBnXkFtZTcwMzQ5MDYyMQ@@._V1_SX300.jpg"",""Xj259Pi_vrA"",6,119538,0.704575562888,0.724335765463,0.692955450163,0.677353412107"
"444,""tt0116213"",786,""Eraser"",""1000000100000000100"",1996,""115 min"",""MV5BODkyOTE2MjY5OF5BMl5BanBnXkFtZTcwNzI1NjUxMQ@@._V1_SX300.jpg"",""31_OEhX30sY"",6.1,81969,0.427546150753,0.593618218061,0.725371597975,0.604499513539"
"445,""tt0117218"",788,""The Nutty Professor"",""0000100010000011000"",1996,""95 min"",""MV5BMjA3ODA2MjU4OV5BMl5BanBnXkFtZTcwNzIwMzUxMQ@@._V1_SX300.jpg"",""o3wJ-jzZqBw"",5.6,83560,0.646791083048,0.596139218689,0.780824665081,0.571935529745"
"451,""tt0116040"",798,""Daylight"",""1100000100000000100"",1996,""114 min"",""MV5BMTY1NTQzNjk2OF5BMl5BanBnXkFtZTcwNzQ4NzMyMQ@@._V1_SX300.jpg"",""tRWIfCpxNK4"",5.8,51923,0.531526625995,0.747015046358,0.709833839777,0.763334797532"
"452,""tt0116365"",799,""The Frighteners"",""0000100000100000100"",1996,""110 min"",""MV5BMjE3NDQzNjc0NV5BMl5BanBnXkFtZTYwMjUwNDE5._V1_SX300.jpg"",""lKWiQLwr9Xs"",7.2,66803,0.437220878488,0.553800722892,0.720892795329,0.558491602466"
"453,""tt0116905"",800,""Lone Star"",""0000000100000100001"",1996,""135 min"",""MV5BMTI2NjUwODY0Nl5BMl5BanBnXkFtZTcwMjYyODcxMQ@@._V1_SX300.jpg"",""fhd8AHbp2c4"",7.6,22734,0.651836568391,0.458971449936,0.671117989038,0.497389056628"
"454,""tt0118113"",803,""Walking and Talking"",""0000100100000010000"",1996,""86 min"",""MV5BMzMyMzY0MzAyMl5BMl5BanBnXkFtZTcwMDc4MTYyMQ@@._V1_SX300.jpg"",""V5XE1rwdzz0"",6.8,2593,0.518580973961,0.494178228788,0.524494394737,0.611897720977"
"455,""tt0117913"",805,""A Time to Kill"",""0000000100000000100"",1996,""149 min"",""MV5BMjIwMzI2NTk3N15BMl5BanBnXkFtZTgwMDgxNTYxMTE@._V1_SX300.jpg"",""O90-DO9P6q0"",7.4,95916,0.611997835732,0.671165579733,0.808458916838,0.607700601805"
"456,""tt0115530"",806,""American Buffalo"",""0000010100000000000"",1996,""88 min"",""MV5BMTYyOTA2MjY3OF5BMl5BanBnXkFtZTcwODMwODQ2NA@@._V1_SX300.jpg"",""ZsWPpq_AqDA"",5.7,2901,0.625460885232,0.589255474171,0.609144872316,0.614311216816"
"457,""tt0114266"",807,""Rendezvous in Paris"",""0000100000000010000"",1995,""94 min"",""MV5BMTkwOTE0MTA1NF5BMl5BanBnXkFtZTcwMDk2MTQyMQ@@._V1_SX300.jpg"",""nCSef-CLZ80"",7.6,1111,0.760680076816,0.591869663494,0.718201303309,0.665908277293"
"458,""tt0115493"",808,""Alaska"",""0101000000000000000"",1996,""109 min"",""MV5BMjEwNDY2MDk1MF5BMl5BanBnXkFtZTcwNDcyMTMyMQ@@._V1_SX300.jpg"",""oYx_p8N7WH4"",5.7,4151,0.638549980506,0.637701930877,0.726522261579,0.610740136637"
"459,""tt0116320"",809,""Fled"",""1100000000000000000"",1996,""98 min"",""MV5BMjAxMjY0NjM4N15BMl5BanBnXkFtZTcwOTg3NjczNA@@._V1_SX300.jpg"",""6BD15eLcMd0"",5.3,6956,0.542610003668,0.631166289325,0.707986311878,0.620155745312"
"461,""tt0117999"",816,""Two Deaths"",""0000000100000000000"",1995,""99 min"",""MV5BNjkxMjAwNzM3M15BMl5BanBnXkFtZTcwMDAwNDEyMQ@@._V1_SX300.jpg"",""wxur3zQJ3jU"",6.7,380,0.411387655244,0.603363548769,0.725057096415,0.64872013788"
"462,""tt0118073"",818,""A Very Brady Sequel"",""0000100000000000000"",1996,""90 min"",""MV5BMTg4NDY1Njk2OV5BMl5BanBnXkFtZTcwNjc1MjIyMQ@@._V1_SX300.jpg"",""UKyDjTXTioY"",5.6,8131,0.683660126324,0.729338822012,0.730011657934,0.663196566943"
"464,""tt0061495"",823,""The Collector"",""0000000100000000000"",1967,""89 min"",""MV5BMTY0MTg5OTkzN15BMl5BanBnXkFtZTcwODg0MDcxMQ@@._V1_SX300.jpg"",""EE1sL7QWL5c"",7.6,3603,0.43052508464,0.401878113083,0.437322918725,0.384204070496"
"465,""tt0116313"",830,""The First Wives Club"",""0000100000000000000"",1996,""103 min"",""MV5BMTI2OTE2NDkwM15BMl5BanBnXkFtZTcwODY5ODkxMQ@@._V1_SX300.jpg"",""AI5OgeZt020"",6.2,30768,0.69746928847,0.614659553385,0.605548299049,0.369160053855"
"466,""tt0114550"",831,""Stonewall"",""0000000100000000000"",1995,""99 min"",""MV5BMTUxMDk3NDU3N15BMl5BanBnXkFtZTcwNzc3OTIyMQ@@._V1_SX300.jpg"",""bop98c-Tfr4"",7.2,1115,0.684512021069,0.546162291607,0.64861093557,0.282604443694"
"467,""tt0117438"",832,""Ransom"",""0000010000000000100"",1996,""121 min"",""MV5BMjEzMzE2NjY0NF5BMl5BanBnXkFtZTcwMzU2MDUyMQ@@._V1_SX300.jpg"",""mebIhXK8srA"",6.6,97009,0.513838746635,0.567486396046,0.647161149732,0.38694540029"
"468,""tt0116531"",833,""High School High"",""0000100000000000000"",1996,""86 min"",""MV5BMTI0MDc4Mjk5OF5BMl5BanBnXkFtZTYwNTc0NTc5._V1_SX300.jpg"",""oLf2PusBhFQ"",5.4,10602,0.65652196315,0.449278828279,0.702694557728,0.403270337111"
"469,""tt0116353"",835,""Foxfire"",""0000000100000000000"",1996,""102 min"",""MV5BMTI1ODEzNjA3MF5BMl5BanBnXkFtZTcwODYxNjYxMQ@@._V1_SX300.jpg"",""jk3loe7cSQo"",6.1,6914,0.505226678168,0.758640376761,0.641174846909,0.688783433565"
"470,""tt0115857"",836,""Chain Reaction"",""1100000000000000100"",1996,""107 min"",""MV5BMTU5NTQ2NTUzOF5BMl5BanBnXkFtZTcwMDg1OTgxMQ@@._V1_SX300.jpg"",""jrjsVGkI2PI"",5.6,39532,0.491201873534,0.665003960344,0.803854206681,0.534289354674"
"472,""tt0116571"",840,""House Arrest"",""0001100000000000000"",1996,""108 min"",""MV5BMTk5MTQ2OTA2MF5BMl5BanBnXkFtZTcwNTQyMDU1MQ@@._V1_SX300.jpg"",""RQYNVWQe9no"",5.7,6382,0.630947991648,0.704770437008,0.763626350673,0.583411550673"
"473,""tt0053459"",841,""Eyes Without a Face"",""0000000000100000000"",1960,""90 min"",""MV5BNTA2Njg4MDE5MV5BMl5BanBnXkFtZTgwNDQ2NjgyMjE@._V1_SX300.jpg"",""CEjrg-L8lvs"",7.8,15980,0.773229686054,0.650607188835,0.493397978183,0.547111207565"
"474,""tt0117826"",842,""Bordello of Blood"",""0000100000100000000"",1996,""87 min"",""MV5BMTU5ODMxMjc0NF5BMl5BanBnXkFtZTcwMzMwNTMyMQ@@._V1_SX300.jpg"",""fV753a_VHzc"",5.2,10368,0.609144872316,0.62360890278,0.677740900858,0.624307502532"
"477,""tt0117718"",848,""The Spitfire Grill"",""0000000100000000000"",1996,""117 min"",""MV5BMjE5NjU2NjgyM15BMl5BanBnXkFtZTcwMTgzNjUyMQ@@._V1_SX300.jpg"",""sTCtlnZ4R9M"",6.9,4799,0.706738705816,0.819254412018,0.676185036119,0.654480292996"
"478,""tt0116225"",849,""Escape from L.A."",""1100000000000001100"",1996,""101 min"",""MV5BMTc5NDYyMjQwMF5BMl5BanBnXkFtZTYwNzI2MTQ5._V1_SX300.jpg"",""o6SWofbYD90"",5.7,52364,0.646410807145,0.760808280829,0.706319917776,0.548960584132"
"479,""tt0112767"",850,""Cyclo"",""0000010100000000000"",1995,""123 min"",""MV5BMTQ2ODY3OTA2OF5BMl5BanBnXkFtZTcwNjgxMjAwMQ@@._V1_SX300.jpg"",""uID6zbjR6dQ"",7.4,3724,0.607655757323,0.554918184862,0.691868696297,0.48680968387"
"481,""tt0117918"",852,""Tin Cup"",""0000100100000010000"",1996,""135 min"",""MV5BMTQ4Mjk4OTg0NV5BMl5BanBnXkFtZTcwOTIwMDcyMQ@@._V1_SX300.jpg"",""theHo0Vjllk"",6.3,37048,0.700826791617,0.637526815001,0.659230581554,0.572199923264"
"482,""tt0051980"",854,""Ballad of Narayama"",""0000000100000000000"",1958,""98 min"",""MV5BMjEzMTUzMjQ2NV5BMl5BanBnXkFtZTcwMjMyMzgzMQ@@._V1_SX300.jpg"",""PCSpol_TJ7k"",8,1429,0.77106977026,0.573789733954,0.574692460756,0.61007748839"
"484,""tt0068646"",858,""The Godfather"",""0000010100000000000"",1972,""175 min"",""MV5BMjEyMjcyNDI4MF5BMl5BanBnXkFtZTcwMDA5Mzg3OA@@._V1_SX300.jpg"",""sY1S34973zA"",9.2,1110051,0.56031740089,0.439302514044,0.514901498829,0.505023882488"
"486,""tt0114474"",865,""Small Faces"",""0000000100000000000"",1996,""108 min"",""MV5BMTM4NTMzODI3MV5BMl5BanBnXkFtZTcwMjIxNjIyMQ@@._V1_SX300.jpg"",""BFwYPhGzNQ4"",7.1,1232,0.307288837757,0.515795951533,0.668966555973,0.68295888117"
"487,""tt0115736"",866,""Bound"",""0000010100000010100"",1996,""108 min"",""MV5BMTI0MjczOTYxNl5BMl5BanBnXkFtZTYwNjc0Mjk5._V1_SX300.jpg"",""7kA0K66yQxo"",7.4,40200,0.704895111592,0.515842072966,0.701017707109,0.686972784366"
"488,""tt0115836"",867,""Carpool"",""0000110000000000000"",1996,""89 min"",""MV5BMjAxNjMzMDU5NF5BMl5BanBnXkFtZTcwNTkzOTQyMQ@@._V1_SX300.jpg"",""DK8xq9F5m9o"",4.9,3411,0.637367408709,0.579040710708,0.781497931429,0.693819026227"
"490,""tt0116745"",869,""Kansas City"",""0000010100001000100"",1996,""116 min"",""MV5BMTczMjIyODA5OV5BMl5BanBnXkFtZTcwNTAzMzMzMQ@@._V1_SX300.jpg"",""66rtqQ2Q-Wk"",6.3,3481,0.670582304329,0.525283698538,0.622729697132,0.638597763044"
"491,""tt0119214"",870,""Gone Fishin'"",""0000100000000000000"",1997,""94 min"",""MV5BMTk0NDI0OTc4M15BMl5BanBnXkFtZTcwMzYxNjUyMQ@@._V1_SX300.jpg"",""Fiw6M7hmJ6A"",4.6,7909,0.621736356477,0.60202725505,0.808150513539,0.668886819727"
"495,""tt0120004"",879,""The Relic"",""0000000000100000100"",1997,""110 min"",""MV5BMTQzMjA3NTU3M15BMl5BanBnXkFtZTcwMDMxNzcyMQ@@._V1_SX300.jpg"",""mI4adLmGj1c"",5.7,18691,0.54124327872,0.753475589905,0.73295815572,0.645842424"
"496,""tt0116311"",881,""First Kid"",""0001100000000000000"",1996,""101 min"",""MV5BMzE1NDMyODA2NF5BMl5BanBnXkFtZTcwNzM3NDYxMQ@@._V1_SX300.jpg"",""_t7ubr0jBII"",5.1,7341,0.648997794413,0.551678471079,0.510691181162,0.621285280455"
"497,""tt0117965"",882,""The Trigger Effect"",""0000000100000000100"",1996,""94 min"",""MV5BMTI4MTE2MTg5OV5BMl5BanBnXkFtZTcwOTc3NjcxMQ@@._V1_SX300.jpg"",""8WY5wRJLLpo"",5.6,4699,0.59512455139,0.611574230152,0.687674512469,0.661916270323"
"498,""tt0114592"",884,""Sweet Nothing"",""0000000100000000000"",1995,""89 min"",""MV5BMTE5OTYzNzM4NF5BMl5BanBnXkFtZTcwNjk1NjEyMQ@@._V1_SX300.jpg"",""GJ6-ymSjShg"",6,430,0.626962915119,0.566088329434,0.553705428266,0.649789607224"
"499,""tt0115725"",885,""Bogus"",""0001000110000000000"",1996,""110 min"",""MV5BMTQzNjg2ODMzNV5BMl5BanBnXkFtZTcwNzI0OTQyMQ@@._V1_SX300.jpg"",""6XhSSlaIlow"",5.3,5078,0.596078015019,0.714052618163,0.671785983189,0.68693263738"
"500,""tt0115783"",886,""Bulletproof"",""1000110000000000000"",1996,""84 min"",""MV5BMTUyOTQ5NzQwM15BMl5BanBnXkFtZTcwNTQzMjgxMQ@@._V1_SX300.jpg"",""iOPXStM4blg"",5.8,29021,0.599802547642,0.604192166261,0.79350602485,0.666929967629"
"502,""tt0113596"",888,""The Land Before Time III: The Time of the Great Giving"",""0111000000001000000"",1995,""71 min"",""MV5BMTI1OTU3NjkwMl5BMl5BanBnXkFtZTYwOTU2MDg5._V1_SX300.jpg"",""QJhtT0KGvdg"",5.6,3878,0.689055631153,0.669236832378,0.730407663084,0.675591481741"
"504,""tt0113253"",891,""Halloween: The Curse of Michael Myers"",""0000000000100000100"",1995,""87 min"",""MV5BMTQ4MTQ4ODU0MF5BMl5BanBnXkFtZTcwOTAzNDMyMQ@@._V1_SX300.jpg"",""rAaPBxBxaV8"",4.9,20186,0.529481242776,0.565321324596,0.62249778913,0.616688144098"
"507,""tt0111019"",896,""Wild Reeds"",""0000000100000000000"",1994,""110 min"",""MV5BMTcwMTMxMDQxNF5BMl5BanBnXkFtZTYwMjc4MDc5._V1_SX300.jpg"",""9tVaHOgWZgw"",7.6,4012,0.663432018564,0.697938825401,0.811055256824,0.702956630283"
"508,""tt0035896"",897,""For Whom the Bell Tolls"",""0100000100000010010"",1943,""170 min"",""MV5BMTgwNDk3ODg4M15BMl5BanBnXkFtZTcwNjA1MTkxMQ@@._V1_SX300.jpg"",""uxFEGZwzElc"",7,5990,0.767517541208,0.686676971064,0.543311222136,0.669040320518"
"509,""tt0032904"",898,""The Philadelphia Story"",""0000100100000010000"",1940,""112 min"",""MV5BMjA2NzYzMjE3MF5BMl5BanBnXkFtZTgwNDExMDY0MzE@._V1_SX300.jpg"",""oCfuPPR7wnQ"",8.1,49040,0.799479244488,0.682065838617,0.596590746869,0.685436271492"
"510,""tt0050419"",901,""Funny Face"",""0000100000001000000"",1957,""103 min"",""MV5BMTMyODEyMzc0Nl5BMl5BanBnXkFtZTcwNjQ4MzA1MQ@@._V1_SX300.jpg"",""Hs6ASCq9YtY"",7.1,18274,0.794329350236,0.681061538968,0.608065723323,0.66472651075"
"512,""tt0047396"",904,""Rear Window"",""0000000000000100100"",1954,""112 min"",""MV5BMjAxNDM0NTcyOV5BMl5BanBnXkFtZTgwODE1NjM0MTE@._V1_SX300.jpg"",""6kCcZCMYw38"",8.5,303434,0.829202339182,0.63674170228,0.604472364308,0.639259235377"
"513,""tt0025316"",905,""It Happened One Night"",""0000100000000010000"",1934,""105 min"",""MV5BMTczOTQ1MTQ4MF5BMl5BanBnXkFtZTcwODI2MDk4OQ@@._V1_SX300.jpg"",""kCIrT23Hef8"",8.2,62136,0.732319186243,0.626395317405,0.59459389369,0.617082469507"
"514,""tt0025164"",907,""The Gay Divorcee"",""0000100000001010000"",1934,""107 min"",""MV5BMTc5MjcxMjU0OV5BMl5BanBnXkFtZTgwODY0OTgxMTE@._V1_SX300.jpg"",""D-xfaiAftJI"",7.6,5123,0.633780613031,0.541018001529,0.841383367876,0.743474363544"
